rank	openalex_id	year	doi	title	venue	type
157	W19021042	2009	https://doi.org/10.1080/10428190802517799	Software Engineering using Typed Functional Programming		article
158	W1989296186	2012	https://doi.org/10.1063/1.4756164	Testing framework for embedded languages	AIP conference proceedings	conference-paper
159	W2041555632	2014	https://doi.org/10.1177/2211068214543373	Laboratory Automation in a Functional Programming Language	SLAS TECHNOLOGY	article
160	W2089886783	2014	https://doi.org/10.1016/j.tcs.2014.02.029	Exhaustive generation of atomic combinatorial differential operators	Theoretical Computer Science	article
161	W2104740353	2012	https://doi.org/10.1016/j.micpro.2012.05.006	Processor design using a functional hardware description language	Microprocessors and Microsystems	article
162	W2136004200	2012		Enumerative Testing and Embedded Languages	Chalmers Publication Library (Chalmers University of Technology)	dissertation
163	W2146993371	2011		Invariant detection meets Random test case generation	Portuguese National Funding Agency for Science, Research and Technology (RCAAP Project by FCT)	dissertation
164	W2401596948	2013		Adding Plural Arguments to Curry Programs.		article
165	W2404513458	2014		Automatic Testing of Operation Invariance.		article
166	W2408139262	2014		Declarative Multi-paradigm Programming.		article
167	W2525436668	2011	https://doi.org/10.25560/7095	Finding The Lazy Programmer's Bugs	Spiral (Imperial College London)	dissertation
168	W2527025617	2016		A Methodology for Applying Concolic Testing		dissertation
169	W2742545052	2017	https://doi.org/10.1007/978-3-319-66197-1_23	Validating the Meta-Theory of Programming Languages (Short Paper)	Lecture notes in computer science	conference-paper
170	W2950084178	2016	https://doi.org/10.48550/arxiv.1608.05617	CurryCheck: Checking Properties of Curry Programs	arXiv (Cornell University)	preprint
171	W2954141661	2019	https://doi.org/10.1007/s00165-019-00492-1	From LCF to Isabelle/HOL	Formal Aspects of Computing	article
172	W2974249291	2019	https://doi.org/10.48550/arxiv.1909.09562	Equivalence Checking of Non-deterministic Operations	arXiv (Cornell University)	preprint
173	W3010281314	2020	https://doi.org/10.4018/978-1-7998-2531-9.ch010	Teaching Property-Based Testing	Advances in computer and electrical engineering book series	book-chapter
174	W3017764738	2019		Narrowing in on property-based testing	Nottingham ePrints (University of Nottingham)	dissertation
175	W3033389007	2020	https://doi.org/10.48550/arxiv.2006.01531	Effectful Programming in Declarative Languages with an Emphasis on Non-Determinism: Applications and Formal Reasoning	arXiv (Cornell University)	preprint
176	W3081752901	2021	https://doi.org/10.1007/978-3-030-75333-7_2	Practical Idiomatic Considerations for Checkable Meta-logic in Experimental Functional Programming	Lecture notes in computer science	conference-paper
177	W3142603332	2014		Random Structured Test Data Generation for Black-Box Testing		dissertation
178	W3195191836	2021	https://doi.org/10.1145/3471874.3472986	Express: applications of dynamically typed Haskell expressions		conference-paper
179	W4213259775	2022	https://doi.org/10.1007/s11219-021-09572-z	Towards random and enumerative testing for OCaml and WhyML properties	Software Quality Journal	article
180	W4242201395	2018	https://doi.org/10.1145/3299711.3242749	AutoBench: comparing the time performance of Haskell programs	ACM SIGPLAN Notices	article
181	W4386316089	2023	https://doi.org/10.1145/3609026	Proceedings of the 16th ACM SIGPLAN International Haskell Symposium		paratext
182	W4386316143	2023	https://doi.org/10.1145/3609026.3609733	falsify: Internal Shrinking Reimagined for Haskell		conference-paper
183	W4386317470	2023	https://doi.org/10.1145/3609026.3609730	Don’t Go Down the Rabbit Hole: Reprioritizing Enumeration for Property-Based Testing		conference-paper
184	W4411260318	2025	https://doi.org/10.1145/3729303	Polygon: Symbolic Reasoning for SQL using Conflict-Driven Under-Approximation Search	Proceedings of the ACM on Programming Languages	article
185	W4414990077	2025	https://doi.org/10.1145/3759164.3759345	A Clash Course in Solving Sudoku (Functional Pearl)		conference-paper
